央视频道,#genre#
CCTV8,http://219.159.194.143:8181/tsfile/live/faacts/0008_1.m3u8
CCTV8,http://222.217.230.113:8181/tsfile/live/faacts/0008_1.m3u8
CCTV8,http://113.15.187.190:8181/tsfile/live/faacts/0008_1.m3u8
CCTV8,http://171.110.43.47:8181/tsfile/live/faacts/0008_1.m3u8
CCTV8,http://222.217.230.87:8181/tsfile/live/faacts/0008_1.m3u8
CCTV8,http://222.240.220.198:9901/tsfile/live/0008_1.m3u8
CCTV8,http://113.15.187.216:8181/tsfile/live/faacts/0008_1.m3u8
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8
CCTV9,http://175.0.35.92:8081/tsfile/live/0009_1.m3u8
CCTV9,http://58.20.77.74:9002/tsfile/live/0009_1.m3u8
CCTV9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV9,http://171.110.43.47:8181/tsfile/live/faacts/0009_1.m3u8
CCTV9,http://113.15.187.190:8181/tsfile/live/faacts/0009_1.m3u8
CCTV9,http://222.240.220.198:9901/tsfile/live/0009_1.m3u8
CCTV9,http://219.159.194.143:8181/tsfile/live/faacts/0009_1.m3u8
CCTV9,http://113.15.187.216:8181/tsfile/live/faacts/0009_1.m3u8
CCTV9,http://222.217.230.87:8181/tsfile/live/faacts/0009_1.m3u8
CCTV9,http://222.217.230.113:8181/tsfile/live/faacts/0009_1.m3u8
CCTV9记录,http://120.238.53.230:2223/hls/90/index.m3u8
CCTV10,http://175.0.35.92:8081/tsfile/live/0010_1.m3u8
CCTV10,http://58.20.77.74:9002/tsfile/live/0010_1.m3u8
CCTV10,http://222.217.230.87:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://219.159.194.143:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://113.15.187.190:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV10,http://171.110.43.47:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://113.15.187.216:8181/tsfile/live/faacts/0010_1.m3u8
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8
CCTV10,http://222.240.220.198:9901/tsfile/live/0010_1.m3u8
CCTV11,http://175.0.35.92:8081/tsfile/live/0011_1.m3u8
CCTV11,http://58.20.77.74:9002/tsfile/live/0011_1.m3u8
CCTV11,http://222.217.230.113:8181/tsfile/live/faacts/0011_1.m3u8
CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8
CCTV11,http://120.238.53.230:2223/hls/60/index.m3u8
CCTV11,http://222.240.220.198:9901/tsfile/live/0011_1.m3u8
CCTV11,http://219.159.194.143:8181/tsfile/live/faacts/0011_1.m3u8
CCTV11,http://113.15.187.216:8181/tsfile/live/faacts/0011_1.m3u8
CCTV11,http://113.15.187.190:8181/tsfile/live/faacts/0011_1.m3u8
CCTV11,http://171.110.43.47:8181/tsfile/live/faacts/0011_1.m3u8
CCTV12,http://175.0.35.92:8081/tsfile/live/0012_1.m3u8
CCTV12,http://58.20.77.74:9002/tsfile/live/0012_1.m3u8
CCTV12,http://219.159.194.143:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://113.240.156.206:8082/hls/13/index.m3u8
CCTV12,http://222.217.230.113:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://113.15.187.190:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://171.104.198.252:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://113.15.187.216:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://171.110.43.47:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://120.238.53.230:2223/hls/81/index.m3u8
CCTV13,http://58.20.77.74:9002/tsfile/live/0013_1.m3u8
CCTV13,http://175.0.35.92:8081/tsfile/live/0013_1.m3u8
CCTV13,http://219.159.194.143:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://113.15.187.190:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://113.15.187.216:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://120.238.53.230:2223/hls/65/index.m3u8
CCTV13,http://222.240.220.198:9901/tsfile/live/0013_1.m3u8
CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8
CCTV13,http://171.104.198.252:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://113.240.156.206:8082/hls/14/index.m3u8
CCTV14,http://175.0.35.92:8081/tsfile/live/0014_1.m3u8
CCTV14,http://58.20.77.74:9002/tsfile/live/0014_1.m3u8
CCTV14,http://113.240.156.206:8082/hls/15/index.m3u8
CCTV14,http://219.159.194.143:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://113.15.187.216:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://171.110.43.47:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://113.15.187.190:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://120.238.53.230:2223/hls/84/index.m3u8
CCTV14,http://222.217.230.113:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://222.240.220.198:9901/tsfile/live/0014_1.m3u8
CCTV15,http://175.0.35.92:8081/tsfile/live/0015_1.m3u8
CCTV15,http://58.20.77.74:9002/tsfile/live/0015_1.m3u8
CCTV15,http://222.217.230.87:8181/tsfile/live/faacts/0015_1.m3u8
CCTV15,http://113.240.156.206:8082/hls/16/index.m3u8
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8
