央视频道,#genre#
深圳卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/SZWS-HD/SZWS-HD.m3u8?p=GITV&area=JS_CUCC
广东卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/GDWS-HD/GDWS-HD.m3u8?p=GITV&area=JS_CUCC
辽宁卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/LNWS/LNWS.m3u8?p=GITV&area=JS_CUCC
安徽卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_ANHUI-CQ/G_ANHUI-CQ.m3u8?p=GITV&area=JS_CUCC
山东卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/SDWS/SDWS.m3u8?p=GITV&area=JS_CUCC
黑龙江卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/HLJWS-HD/HLJWS-HD.m3u8?p=GITV&area=JS_CUCC
广西卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/GXWS/GXWS.m3u8?p=GITV&area=JS_CUCC
海南卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/LYWS/LYWS.m3u8?p=GITV&area=JS_CUCC
重庆卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CHONGQING-CQ/G_CHONGQING-CQ.m3u8?p=GITV&area=JS_CUCC
四川卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/SCWS/SCWS.m3u8?p=GITV&area=JS_CUCC
河南卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/HENAN/HENAN.m3u8?p=GITV&area=JS_CUCC
天津卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_TIANJIN-CQ/G_TIANJIN-CQ.m3u8?p=GITV&area=JS_CUCC
东南卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/DNWS/DNWS.m3u8?p=GITV&area=JS_CUCC
天津卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/TJWS/TJWS.m3u8?p=GITV&area=JS_CUCC
江西卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/JXWS/JXWS.m3u8?p=GITV&area=JS_CUCC
湖北卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HUBEI-CQ/G_HUBEI-CQ.m3u8?p=GITV&area=JS_CUCC
吉林卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JILIN-CQ/G_JILIN-CQ.m3u8?p=GITV&area=JS_CUCC
山西卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/SXWS/SXWS.m3u8?p=GITV&area=JS_CUCC
贵州卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_GUIZHOU-CQ/G_GUIZHOU-CQ.m3u8?p=GITV&area=JS_CUCC
青海卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_QINGHAI/G_QINGHAI.m3u8?p=GITV&area=JS_CUCC
内蒙古卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NEIMENGGU/G_NEIMENGGU.m3u8?p=GITV&area=JS_CUCC
云南卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_YUNNAN/G_YUNNAN.m3u8?p=GITV&area=JS_CUCC
河北卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HEBEI-CQ/G_HEBEI-CQ.m3u8?p=GITV&area=JS_CUCC
河南卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HENAN-CQ/G_HENAN-CQ.m3u8?p=GITV&area=JS_CUCC
宁夏卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NINGXIA/G_NINGXIA.m3u8?p=GITV&area=JS_CUCC
江西卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JIANGXI-CQ/G_JIANGXI-CQ.m3u8?p=GITV&area=JS_CUCC
新疆卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_XINJIANG/G_XINJIANG.m3u8?p=GITV&area=JS_CUCC
四川卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_SICHUAN-CQ/G_SICHUAN-CQ.m3u8?p=GITV&area=JS_CUCC
甘肃卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_GANSU/G_GANSU.m3u8?p=GITV&area=JS_CUCC
陕西卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_SHANXI/G_SHANXI.m3u8?p=GITV&area=JS_CUCC
西藏卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_XIZANG/G_XIZANG.m3u8?p=GITV&area=JS_CUCC
大湾区卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=JS_CUCC
辽宁卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_LIAONING-CQ/G_LIAONING-CQ.m3u8?p=GITV&area=JS_CUCC
厦门卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_XIAMEN/G_XIAMEN.m3u8?p=GITV&area=JS_CUCC
山东卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_SHANDONG-CQ/G_SHANDONG-CQ.m3u8?p=GITV&area=JS_CUCC
安多卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8?p=GITV&area=JS_CUCC
兵团卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_BINGTUAN/G_BINGTUAN.m3u8?p=GITV&area=JS_CUCC
康巴卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8?p=GITV&area=JS_CUCC
农林卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NONGLIN/G_NONGLIN.m3u8?p=GITV&area=JS_CUCC
延边卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_YANBIAN/G_YANBIAN.m3u8?p=GITV&area=JS_CUCC
浙江卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_ZHEJIANG-CQ/G_ZHEJIANG-CQ.m3u8?p=GITV&area=JS_CUCC
湖南卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HUNAN-CQ/G_HUNAN-CQ.m3u8?p=GITV&area=JS_CUCC
东方卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_DONGFANG-CQ/G_DONGFANG-CQ.m3u8?p=GITV&area=JS_CUCC
深圳卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_SHENZHEN-CQ/G_SHENZHEN-CQ.m3u8?p=GITV&area=JS_CUCC
黑龙江卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HEILONGJIANG-CQ/G_HEILONGJIANG-CQ.m3u8?p=GITV&area=JS_CUCC
广东卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_GUANGDONG-CQ/G_GUANGDONG-CQ.m3u8?p=GITV&area=JS_CUCC
安徽卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/AHWS/AHWS.m3u8?p=GITV&area=JS_CUCC
北京卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/BTV-1/BTV-1.m3u8?p=GITV&area=JS_CUCC
江苏卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/JSWS-HD/JSWS-HD.m3u8?p=GITV&area=JS_CUCC
重庆卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_CHONGQING/G_CHONGQING.m3u8?p=GITV&area=JS_CUCC
贵州卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_GUIZHOU/G_GUIZHOU.m3u8?p=GITV&area=JS_CUCC
吉林卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_JILIN/G_JILIN.m3u8?p=GITV&area=JS_CUCC
湖北卫视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HUBEI/G_HUBEI.m3u8?p=GITV&area=JS_CUCC
